date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-01-02,23.576668,23.836666,23.466667,23.836666,23.50668,8092800.0,8092800.0,0.52,1.103,47.42667,"January 02, 18",0.01103
2018-01-03,23.888332,24.316668,23.876667,24.271667,23.935656,6100800.0,6100800.0,0.76667,1.605,48.31,"January 03, 18",0.01605
2018-01-04,24.475,24.723333,24.441668,24.578333,24.238075,7736400.0,7736400.0,0.20667,0.422,49.16222,"January 04, 18",0.00422
2018-01-05,24.82,25.098333,24.658333,25.058332,24.711428,8523000.0,8523000.0,0.47667,0.96,49.87667,"January 05, 18",0.0096
2018-01-08,25.028334,25.24,24.934999,25.183332,24.834702,6600000.0,6600000.0,0.31,0.619,50.23889,"January 08, 18",0.00619
2018-01-09,25.318333,25.555,25.243334,25.361668,25.010567,7785600.0,7785600.0,0.08667,0.171,50.77333,"January 09, 18",0.00171
2018-01-10,25.118334,25.325001,24.915001,25.243334,24.893871,10788000.0,10788000.0,0.25,0.498,50.32222,"January 10, 18",0.00498
2018-01-11,25.42,25.775,25.353333,25.764999,25.408318,9466800.0,9466800.0,0.69,1.357,51.26222,"January 11, 18",0.01357
2018-01-12,25.871668,26.333332,25.833332,26.273333,25.909611,11172000.0,11172000.0,0.80333,1.553,52.29333,"January 12, 18",0.01553
2018-01-16,26.698334,26.895,25.796667,26.0,25.640059,17074200.0,17074200.0,-1.39667,-2.616,52.46111,"January 16, 18",-0.02616
2018-01-17,26.303333,26.873333,26.075001,26.746668,26.376396,12880200.0,12880200.0,0.88667,1.685,53.13,"January 17, 18",0.01685
2018-01-18,26.708332,26.838333,26.451668,26.625,26.256411,8629800.0,8629800.0,-0.16667,-0.312,53.27667,"January 18, 18",-0.00312
2018-01-19,26.786667,26.961666,26.606667,26.951668,26.578554,13549800.0,13549800.0,0.33,0.616,53.68,"January 19, 18",0.00616
2018-01-22,26.881666,27.618334,26.878332,27.613333,27.23106,9346200.0,9346200.0,1.46333,2.722,54.74,"January 22, 18",0.02722
2018-01-23,27.639999,27.889999,27.528334,27.806667,27.421719,12256800.0,12256800.0,0.33334,0.603,55.48333,"January 23, 18",0.00603
2018-01-24,28.008333,28.208332,27.365,27.754999,27.37077,15816000.0,15816000.0,-0.50667,-0.904,55.55222,"January 24, 18",-0.00904
2018-01-25,28.045,28.073334,27.530001,27.791668,27.406927,11023200.0,11023200.0,-0.50667,-0.903,55.59667,"January 25, 18",-0.00903
2018-01-26,28.073334,28.741667,27.971666,28.74,28.342131,13759800.0,13759800.0,1.33333,2.375,56.96889,"January 26, 18",0.02375
2018-01-29,28.551666,28.691668,28.116667,28.151667,27.76194,12488400.0,12488400.0,-0.8,-1.401,56.64,"January 29, 18",-0.01401
2018-01-30,27.518333,27.746668,27.131666,27.276667,26.899054,16065000.0,16065000.0,-0.48333,-0.878,54.77,"January 30, 18",-0.00878
2018-01-31,27.573334,27.74,26.98,27.613333,27.23106,13095000.0,13095000.0,0.08,0.145,54.88889,"January 31, 18",0.00145
2018-02-01,27.059999,27.66,26.978333,27.226667,26.849752,11637000.0,11637000.0,0.33334,0.616,54.57667,"February 01, 18",0.00616
2018-02-02,26.761667,26.83,25.441668,25.466667,25.114113,21081000.0,21081000.0,-2.59,-4.839,51.82556,"February 02, 18",-0.04839
2018-02-05,24.85,25.546667,22.065001,22.334999,22.025801,38890200.0,38890200.0,-5.03,-10.121,46.63111,"February 05, 18",-0.10121
2018-02-06,21.178333,23.706667,20.918333,23.625,23.297943,27682800.0,27682800.0,4.89333,11.553,45.5,"February 06, 18",0.11553
2018-02-07,23.385,24.413334,23.168333,23.178333,22.857458,20813400.0,20813400.0,-0.41333,-0.884,47.17333,"February 07, 18",-0.00884
2018-02-08,23.266666,23.309999,20.57,20.596666,20.311531,28018200.0,28018200.0,-5.34,-11.476,42.98444,"February 08, 18",-0.11476
2018-02-09,21.34,21.978333,19.436666,21.551666,21.253311,40033200.0,40033200.0,0.42333,0.992,41.97778,"February 09, 18",0.00992
2018-02-12,22.065001,22.836666,21.575001,22.396667,22.086611,23716800.0,23716800.0,0.66333,1.503,44.53889,"February 12, 18",0.01503
2018-02-13,22.063334,22.748333,21.916668,22.593332,22.280556,13057800.0,13057800.0,1.06,2.402,44.83889,"February 13, 18",0.02402
2018-02-14,22.201668,23.608334,22.174999,23.521667,23.196035,19729200.0,19729200.0,2.64,5.945,46.20333,"February 14, 18",0.05945
2018-02-15,24.0,24.386667,23.278334,24.381666,24.044134,16084200.0,16084200.0,0.76333,1.59,48.03111,"February 15, 18",0.0159
2018-02-16,24.201668,25.006666,24.184999,24.4,24.062214,15333600.0,15333600.0,0.39667,0.82,49.06111,"February 16, 18",0.0082
2018-02-20,24.116667,24.563334,23.709999,23.969999,23.638165,13645800.0,13645800.0,-0.29334,-0.608,48.16222,"February 20, 18",-0.00608
2018-02-21,24.081667,24.821667,23.571667,23.586666,23.260139,14297400.0,14297400.0,-0.99,-2.056,47.98667,"February 21, 18",-0.02056
2018-02-22,23.865,24.363333,23.475,23.683332,23.355463,13803600.0,13803600.0,-0.36334,-0.761,47.68111,"February 22, 18",-0.00761
2018-02-23,24.040001,24.811666,23.9,24.811666,24.46818,11486400.0,11486400.0,1.54333,3.21,49.01556,"February 23, 18",0.0321
2018-02-26,25.135,25.688334,24.958332,25.673332,25.317917,11439600.0,11439600.0,1.07667,2.142,50.88,"February 26, 18",0.02142
2018-02-27,25.73,25.943333,24.681667,24.681667,24.339981,19125000.0,19125000.0,-2.09666,-4.074,50.20445,"February 27, 18",-0.04074
2018-02-28,25.030001,25.168333,23.851667,23.876667,23.546122,15546600.0,15546600.0,-2.30667,-4.608,48.59778,"February 28, 18",-0.04608
2018-03-01,23.896667,24.338333,22.434999,22.905001,22.58791,21187200.0,21187200.0,-1.98333,-4.15,46.45222,"March 01, 18",-0.0415
2018-03-02,22.356667,23.4,22.143333,23.258333,22.93635,18103800.0,18103800.0,1.80333,4.033,45.86778,"March 02, 18",0.04033
2018-03-05,22.885,24.216667,22.860001,24.043333,23.710484,15391800.0,15391800.0,2.31667,5.062,47.41333,"March 05, 18",0.05062
2018-03-06,24.328333,24.351667,23.773333,24.233334,23.897852,12534000.0,12534000.0,-0.19,-0.39,48.23889,"March 06, 18",-0.0039
2018-03-07,23.558332,24.296667,23.513332,24.206667,23.871557,13000800.0,13000800.0,1.29667,2.752,48.01111,"March 07, 18",0.02752
2018-03-08,24.41,24.566668,24.09,24.530001,24.190413,12607200.0,12607200.0,0.24,0.492,48.79111,"March 08, 18",0.00492
2018-03-09,24.966667,25.806667,24.868334,25.806667,25.449406,12633000.0,12633000.0,1.68,3.364,50.98778,"March 09, 18",0.03364
2018-03-12,25.918333,26.1,25.594999,25.715,25.359009,12240600.0,12240600.0,-0.40667,-0.785,51.60667,"March 12, 18",-0.00785
2018-03-13,26.084999,26.231667,25.028334,25.219999,24.870859,15913200.0,15913200.0,-1.73,-3.316,50.98667,"March 13, 18",-0.03316
2018-03-14,25.508333,25.566668,24.648333,24.816668,24.473112,12181800.0,12181800.0,-1.38333,-2.712,50.02111,"March 14, 18",-0.02712
2018-03-15,24.973333,25.163334,24.576668,24.728333,24.386,10426200.0,10426200.0,-0.49,-0.981,49.64556,"March 15, 18",-0.00981
2018-03-16,24.841667,25.129999,24.795,24.813334,24.469826,7447800.0,7447800.0,-0.05667,-0.114,49.82556,"March 16, 18",-0.00114
2018-03-19,24.583332,24.583332,23.293333,23.801666,23.47216,15190800.0,15190800.0,-1.56334,-3.18,47.78556,"March 19, 18",-0.0318
2018-03-20,23.9,24.098333,23.708332,23.908333,23.577351,5824800.0,5824800.0,0.01667,0.035,47.81,"March 20, 18",0.00035
2018-03-21,23.870001,24.501667,23.683332,23.77,23.455978,11050800.0,11050800.0,-0.2,-0.419,47.97,"March 21, 18",-0.00419
2018-03-22,23.053333,23.315001,21.893333,22.191668,21.898497,17327400.0,17327400.0,-1.72333,-3.738,44.93333,"March 22, 18",-0.03738
2018-03-23,22.094999,22.176666,20.508333,20.548332,20.276871,19251600.0,19251600.0,-3.09333,-7.0,42.15556,"March 23, 18",-0.07
2018-03-26,21.538334,22.315001,20.888332,22.25,21.956059,16855200.0,16855200.0,1.42333,3.304,43.63556,"March 26, 18",0.03304
2018-03-27,22.488333,22.65,20.651667,21.081667,20.80316,23059800.0,23059800.0,-2.81333,-6.255,42.92222,"March 27, 18",-0.06255
2018-03-28,21.118334,21.571667,20.6,20.905001,20.628826,19908600.0,19908600.0,-0.42667,-1.01,42.05111,"March 28, 18",-0.0101
2018-03-29,21.215,22.201668,21.004999,21.788334,21.500492,18084000.0,18084000.0,1.14667,2.702,43.33,"March 29, 18",0.02702
2018-04-02,21.555,21.686666,19.584999,20.293333,20.02524,21414600.0,21414600.0,-2.52334,-5.853,41.04333,"April 02, 18",-0.05853
2018-04-03,20.633333,21.18,20.120001,21.061666,20.783422,12876600.0,12876600.0,0.85667,2.076,41.57445,"April 03, 18",0.02076
2018-04-04,20.083332,21.926666,20.043333,21.793333,21.505424,21745800.0,21745800.0,3.42,8.515,42.50889,"April 04, 18",0.08515
2018-04-05,22.190001,22.475,21.9,22.236668,21.942902,16324800.0,16324800.0,0.09333,0.21,44.40778,"April 05, 18",0.0021
2018-04-06,21.641666,22.096666,20.323334,20.773333,20.498898,26708400.0,26708400.0,-1.73667,-4.012,42.12889,"April 06, 18",-0.04012
2018-04-09,21.173332,21.971666,20.933332,21.021667,20.743952,14273400.0,14273400.0,-0.30333,-0.716,42.61778,"April 09, 18",-0.00716
2018-04-10,21.84,22.264999,21.525,22.025,21.73403,17785200.0,17785200.0,0.37,0.847,43.87667,"April 10, 18",0.00847
2018-04-11,21.620001,22.166668,21.616667,21.698334,21.411676,11068800.0,11068800.0,0.15667,0.362,43.65444,"April 11, 18",0.00362
2018-04-12,22.075001,22.485001,22.014999,22.213333,21.919876,12244200.0,12244200.0,0.27666,0.627,44.47556,"April 12, 18",0.00627
2018-04-13,22.611668,22.621668,21.741667,22.02,21.729099,15109800.0,15109800.0,-1.18333,-2.617,44.25556,"April 13, 18",-0.02617
2018-04-16,22.483334,22.775,22.238333,22.549999,22.25209,11314200.0,11314200.0,0.13333,0.297,45.04222,"April 16, 18",0.00297
2018-04-17,23.075001,23.450001,22.916668,23.281668,22.974096,10479000.0,10479000.0,0.41333,0.896,46.43222,"April 17, 18",0.00896
2018-04-18,23.426666,23.57,23.208332,23.33,23.021791,9070800.0,9070800.0,-0.19333,-0.413,46.73889,"April 18, 18",-0.00413
2018-04-19,23.111668,23.183332,22.633333,22.921667,22.618853,12520200.0,12520200.0,-0.38,-0.822,45.82556,"April 19, 18",-0.00822
2018-04-20,22.913334,22.965,22.088333,22.344999,22.049805,10186200.0,10186200.0,-1.13667,-2.48,44.93222,"April 20, 18",-0.0248
2018-04-23,22.518333,22.658333,22.025,22.334999,22.039934,9519000.0,9519000.0,-0.36667,-0.814,44.67889,"April 23, 18",-0.00814
2018-04-24,22.629999,22.674999,21.001667,21.440001,21.156759,19570800.0,19570800.0,-2.38,-5.259,43.41111,"April 24, 18",-0.05259
2018-04-25,21.4,21.703333,20.901667,21.584999,21.299841,15555000.0,15555000.0,0.37,0.864,42.79333,"April 25, 18",0.00864
2018-04-26,21.853333,22.456667,21.735001,22.243334,21.94948,9736200.0,9736200.0,0.78,1.785,44.29,"April 26, 18",0.01785
2018-04-27,22.41,22.486668,22.025,22.280001,21.985664,9495000.0,9495000.0,-0.26,-0.58,44.52778,"April 27, 18",-0.0058
2018-04-30,22.455,22.611668,21.741667,21.758333,21.470888,11178600.0,11178600.0,-1.39333,-3.102,44.07444,"April 30, 18",-0.03102
2018-05-01,21.623333,21.915001,21.181667,21.878332,21.589298,11187600.0,11187600.0,0.51,1.179,43.31667,"May 01, 18",0.01179
2018-05-02,21.826668,22.053333,21.326668,21.416668,21.133738,9820800.0,9820800.0,-0.82,-1.878,43.19778,"May 02, 18",-0.01878
2018-05-03,21.174999,21.465,20.416668,21.271667,20.990652,16408200.0,16408200.0,0.19334,0.457,42.10222,"May 03, 18",0.00457
2018-05-04,21.018333,22.296667,20.924999,22.101667,21.809683,13340400.0,13340400.0,2.16667,5.154,43.54889,"May 04, 18",0.05154
2018-05-07,22.326668,22.6,22.128332,22.318333,22.023489,12169200.0,12169200.0,-0.01667,-0.037,44.69778,"May 07, 18",-0.00037
2018-05-08,22.205,22.42,21.876667,22.325001,22.030067,9267600.0,9267600.0,0.24,0.54,44.41445,"May 08, 18",0.0054
2018-05-09,22.501667,23.053333,22.366667,22.978333,22.67477,11130600.0,11130600.0,0.95333,2.118,45.59889,"May 09, 18",0.02118
2018-05-10,23.16,23.695,23.145,23.608334,23.296446,12753000.0,12753000.0,0.89667,1.936,46.96556,"May 10, 18",0.01936
2018-05-11,23.645,23.895,23.486668,23.741667,23.428017,11594400.0,11594400.0,0.19333,0.409,47.41556,"May 11, 18",0.00409
2018-05-14,23.933332,24.129999,23.686666,23.843332,23.528339,10463400.0,10463400.0,-0.18,-0.376,47.77333,"May 14, 18",-0.00376
2018-05-15,23.48,23.486668,23.076668,23.333332,23.025078,12030000.0,12030000.0,-0.29333,-0.625,46.59778,"May 15, 18",-0.00625
2018-05-16,23.34,23.766666,23.34,23.629999,23.317825,6903000.0,6903000.0,0.58,1.243,47.15778,"May 16, 18",0.01243
2018-05-17,23.538334,23.885,23.341667,23.573334,23.261909,10337400.0,10337400.0,0.07,0.149,47.2,"May 17, 18",0.00149
2018-05-18,23.471666,23.566668,23.285,23.389999,23.080996,9154800.0,9154800.0,-0.16333,-0.348,46.82778,"May 18, 18",-0.00348
2018-05-21,23.816668,24.075001,23.709999,23.913334,23.59742,10251000.0,10251000.0,0.19333,0.406,47.79889,"May 21, 18",0.00406
2018-05-22,24.088333,24.145,23.615,23.709999,23.396767,8374800.0,8374800.0,-0.75667,-1.571,47.64667,"May 22, 18",-0.01571
2018-05-23,23.316668,23.908333,23.280001,23.893333,23.577681,7630200.0,7630200.0,1.15333,2.473,47.38778,"May 23, 18",0.02473
2018-05-24,23.795,23.85,23.215,23.76,23.44611,5409200.0,5409200.0,-0.07,-0.147,47.21667,"May 24, 18",-0.00147
2018-05-25,23.584999,23.75,23.415001,23.559999,23.248751,4611800.0,4611800.0,-0.05,-0.106,47.15,"May 25, 18",-0.00106
2018-05-29,23.084999,23.299999,22.42,22.785,22.48399,9920800.0,9920800.0,-0.6,-1.3,45.67,"May 29, 18",-0.013
2018-05-30,23.145,23.780001,23.1,23.655001,23.342497,8504800.0,8504800.0,1.02,2.203,47.02333,"May 30, 18",0.02203
2018-05-31,23.504999,23.605,23.030001,23.165001,22.858971,8012800.0,8012800.0,-0.68,-1.447,46.53333,"May 31, 18",-0.01447
2018-06-01,23.575001,23.975,23.565001,23.895,23.579329,6262000.0,6262000.0,0.64,1.357,47.62333,"June 01, 18",0.01357
2018-06-04,24.129999,24.299999,24.059999,24.235001,23.914833,5510400.0,5510400.0,0.21,0.435,48.39667,"June 04, 18",0.00435
2018-06-05,24.26,24.379999,24.02,24.305,23.983906,4907000.0,4907000.0,0.09,0.185,48.47,"June 05, 18",0.00185
2018-06-06,24.459999,24.915001,24.264999,24.915001,24.585852,5965400.0,5965400.0,0.91,1.86,49.39667,"June 06, 18",0.0186
2018-06-07,25.0,25.110001,24.575001,24.879999,24.551313,6746400.0,6746400.0,-0.24,-0.48,49.71,"June 07, 18",-0.0048
2018-06-08,24.705,25.094999,24.665001,25.075001,24.74374,9158000.0,9158000.0,0.74,1.498,49.89,"June 08, 18",0.01498
2018-06-11,25.145,25.395,25.1,25.18,24.847349,5244400.0,5244400.0,0.07,0.139,50.45,"June 11, 18",0.00139
2018-06-12,25.305,25.375,25.065001,25.290001,24.955898,4909400.0,4909400.0,-0.03,-0.059,50.48667,"June 12, 18",-0.00059
2018-06-13,25.34,25.42,24.959999,25.0,24.669727,6455200.0,6455200.0,-0.68,-1.342,50.25333,"June 13, 18",-0.01342
2018-06-14,25.205,25.365,25.02,25.209999,24.876953,4717400.0,4717400.0,0.01,0.02,50.39667,"June 14, 18",0.0002
2018-06-15,24.965,25.195,24.615,25.105,24.773336,6235000.0,6235000.0,0.28,0.561,49.94333,"June 15, 18",0.00561
2018-06-18,24.625,24.969999,24.49,24.924999,24.595718,6306000.0,6306000.0,0.6,1.218,49.59,"June 18, 18",0.01218
2018-06-19,24.23,24.715,24.110001,24.65,24.324352,7459000.0,7459000.0,0.84,1.733,48.98333,"June 19, 18",0.01733
2018-06-20,24.834999,24.945,24.645,24.725,24.422142,4949400.0,4949400.0,-0.22,-0.443,49.54333,"June 20, 18",-0.00443
2018-06-21,24.715,24.735001,24.120001,24.275,23.977654,5391000.0,5391000.0,-0.88,-1.78,48.75333,"June 21, 18",-0.0178
2018-06-22,24.639999,24.67,24.334999,24.389999,24.09124,3672600.0,3672600.0,-0.5,-1.015,48.93,"June 22, 18",-0.01015
2018-06-25,24.040001,24.09,22.895,23.42,23.133123,13127000.0,13127000.0,-1.24,-2.579,46.93667,"June 25, 18",-0.02579
2018-06-26,23.565001,23.785,23.33,23.545,23.256594,5158400.0,5158400.0,-0.04,-0.085,47.10667,"June 26, 18",-0.00085
2018-06-27,23.705,24.129999,22.92,22.955,22.673822,8522400.0,8522400.0,-1.5,-3.164,46.67,"June 27, 18",-0.03164
2018-06-28,22.9,23.559999,22.719999,23.365,23.078798,6093200.0,6093200.0,0.93,2.031,46.43,"June 28, 18",0.02031
2018-06-29,23.655001,24.049999,23.415001,23.440001,23.152882,6594000.0,6594000.0,-0.43,-0.909,47.27,"June 29, 18",-0.00909
2018-07-02,22.950001,23.625,22.9,23.57,23.281286,5303200.0,5303200.0,1.24,2.702,46.73,"July 02, 18",0.02702
2018-07-03,23.844999,23.865,23.200001,23.299999,23.014591,3271600.0,3271600.0,-1.09,-2.286,46.91,"July 03, 18",-0.02286
2018-07-05,23.65,23.9,23.33,23.885,23.592426,4910000.0,4910000.0,0.47,0.994,47.41,"July 05, 18",0.00994
2018-07-06,23.889999,24.594999,23.775,24.459999,24.160387,6840200.0,6840200.0,1.14,2.386,48.55333,"July 06, 18",0.02386
2018-07-09,24.799999,25.15,24.775,25.135,24.827116,4799600.0,4799600.0,0.67,1.351,50.04,"July 09, 18",0.01351
2018-07-10,25.25,25.440001,25.184999,25.4,25.088869,5775800.0,5775800.0,0.3,0.594,50.68333,"July 10, 18",0.00594
2018-07-11,24.940001,25.17,24.75,24.865,24.560425,9497400.0,9497400.0,-0.15,-0.301,49.85667,"July 11, 18",-0.00301
2018-07-12,25.235001,25.525,25.040001,25.5,25.187647,6367400.0,6367400.0,0.53,1.05,50.71,"July 12, 18",0.0105
2018-07-13,25.445,25.665001,25.315001,25.549999,25.237032,6293400.0,6293400.0,0.21,0.413,51.02,"July 13, 18",0.00413
2018-07-16,25.584999,25.625,25.365,25.495001,25.182709,4605200.0,4605200.0,-0.18,-0.352,50.99,"July 16, 18",-0.00352
2018-07-17,25.254999,25.924999,25.24,25.815001,25.498787,5174000.0,5174000.0,1.12,2.217,51.32,"July 17, 18",0.02217
2018-07-18,25.815001,25.995001,25.695,25.959999,25.642012,3444800.0,3444800.0,0.29,0.562,51.76667,"July 18, 18",0.00562
2018-07-19,25.754999,25.855,25.504999,25.66,25.345686,6402200.0,6402200.0,-0.19,-0.369,51.34667,"July 19, 18",-0.00369
2018-07-20,25.584999,25.780001,25.514999,25.57,25.256786,5346000.0,5346000.0,-0.03,-0.059,51.24333,"July 20, 18",-0.00059
2018-07-23,25.5,25.76,25.389999,25.719999,25.404951,4124400.0,4124400.0,0.44,0.863,51.24667,"July 23, 18",0.00863
2018-07-24,26.120001,26.344999,25.82,26.07,25.750664,7121000.0,7121000.0,-0.1,-0.191,52.15667,"July 24, 18",-0.00191
2018-07-25,26.02,26.844999,25.99,26.780001,26.451967,5578200.0,5578200.0,1.52,2.921,53.07667,"July 25, 18",0.02921
2018-07-26,26.514999,26.77,26.48,26.525,26.200089,4256400.0,4256400.0,0.02,0.038,53.18333,"July 26, 18",0.00038
2018-07-27,26.665001,26.67,25.709999,26.01,25.691401,6711000.0,6711000.0,-1.31,-2.456,52.26,"July 27, 18",-0.02456
2018-07-30,26.02,26.075001,25.42,25.575001,25.261726,7052000.0,7052000.0,-0.89,-1.71,51.38,"July 30, 18",-0.0171
2018-07-31,25.84,26.155001,25.705,25.955,25.637072,5996800.0,5996800.0,0.23,0.445,51.87667,"July 31, 18",0.00445
2018-08-01,26.01,26.18,25.635,25.85,25.533358,3985800.0,3985800.0,-0.32,-0.615,51.77667,"August 01, 18",-0.00615
2018-08-02,25.424999,26.295,25.355,26.23,25.908707,5476600.0,5476600.0,1.61,3.166,51.92,"August 02, 18",0.03166
2018-08-03,26.280001,26.59,26.225,26.584999,26.259354,5510200.0,5510200.0,0.61,1.161,52.93333,"August 03, 18",0.01161
2018-08-06,26.575001,26.959999,26.465,26.875,26.545801,4444200.0,4444200.0,0.6,1.129,53.53333,"August 06, 18",0.01129
2018-08-07,27.065001,27.245001,27.035,27.115,26.782862,4638400.0,4638400.0,0.1,0.185,54.26333,"August 07, 18",0.00185
2018-08-08,27.07,27.205,26.940001,27.055,26.7236,3700800.0,3700800.0,-0.03,-0.055,54.13333,"August 08, 18",-0.00055
2018-08-09,27.1,27.219999,26.915001,26.950001,26.619886,3244000.0,3244000.0,-0.3,-0.554,54.05667,"August 09, 18",-0.00554
2018-08-10,26.469999,26.665001,26.190001,26.405001,26.081562,6920200.0,6920200.0,-0.13,-0.246,52.84,"August 10, 18",-0.00246
2018-08-13,26.49,26.684999,26.014999,26.125,25.804991,7207600.0,7207600.0,-0.73,-1.378,52.55,"August 13, 18",-0.01378
2018-08-14,26.344999,26.68,26.215,26.615,26.288988,5021600.0,5021600.0,0.54,1.025,53.00667,"August 14, 18",0.01025
2018-08-15,26.174999,26.215,25.545,26.030001,25.711151,9497200.0,9497200.0,-0.29,-0.554,51.86,"August 15, 18",-0.00554
2018-08-16,26.445,26.9,26.440001,26.620001,26.293926,6035600.0,6035600.0,0.35,0.662,53.30667,"August 16, 18",0.00662
2018-08-17,26.530001,27.040001,26.424999,26.879999,26.550743,7062600.0,7062600.0,0.7,1.319,53.56333,"August 17, 18",0.01319
2018-08-20,27.040001,27.155001,26.895,27.084999,26.753229,3947400.0,3947400.0,0.09,0.166,54.09,"August 20, 18",0.00166
2018-08-21,27.225,27.535,27.184999,27.235001,26.901394,5954200.0,5954200.0,0.02,0.037,54.63667,"August 21, 18",0.00037
2018-08-22,27.125,27.370001,27.035,27.219999,26.886576,3682200.0,3682200.0,0.19,0.35,54.41667,"August 22, 18",0.0035
2018-08-23,27.120001,27.41,26.975,27.065001,26.733477,5216200.0,5216200.0,-0.11,-0.203,54.3,"August 23, 18",-0.00203
2018-08-24,27.26,27.610001,27.245001,27.555,27.217474,5008400.0,5008400.0,0.59,1.082,54.94,"August 24, 18",0.01082
2018-08-27,27.955,28.25,27.905001,28.195,27.849636,5673800.0,5673800.0,0.48,0.859,56.23333,"August 27, 18",0.00859
2018-08-28,28.375,28.4,28.105,28.235001,27.889145,5093400.0,5093400.0,-0.28,-0.493,56.49333,"August 28, 18",-0.00493
2018-08-29,28.315001,28.780001,28.245001,28.695,28.343512,6576000.0,6576000.0,0.76,1.342,57.14667,"August 29, 18",0.01342
2018-08-30,28.514999,28.655001,28.145,28.325001,27.978046,7118000.0,7118000.0,-0.38,-0.666,56.75,"August 30, 18",-0.00666
2018-08-31,28.190001,28.49,28.040001,28.315001,27.968166,6007000.0,6007000.0,0.25,0.443,56.56333,"August 31, 18",0.00443
2018-09-04,28.18,28.299999,27.85,28.190001,27.844696,5017800.0,5017800.0,0.02,0.035,56.22667,"September 04, 18",0.00035
2018-09-05,28.059999,28.125,27.620001,27.959999,27.617514,5459600.0,5459600.0,-0.2,-0.356,55.80333,"September 05, 18",-0.00356
2018-09-06,27.969999,28.075001,27.35,27.690001,27.350822,6573200.0,6573200.0,-0.56,-1.001,55.41,"September 06, 18",-0.01001
2018-09-07,27.35,27.84,27.264999,27.51,27.173025,5905600.0,5905600.0,0.32,0.585,55.07667,"September 07, 18",0.00585
2018-09-10,27.85,27.92,27.59,27.665001,27.326128,4250000.0,4250000.0,-0.37,-0.664,55.45,"September 10, 18",-0.00664
2018-09-11,27.450001,28.075001,27.334999,27.955,27.612574,4460600.0,4460600.0,1.01,1.84,55.57667,"September 11, 18",0.0184
2018-09-12,27.934999,28.139999,27.690001,27.959999,27.617514,6127600.0,6127600.0,0.05,0.089,55.86,"September 12, 18",0.00089
2018-09-13,28.290001,28.49,28.184999,28.42,28.071878,5687200.0,5687200.0,0.26,0.46,56.73,"September 13, 18",0.0046
2018-09-14,28.51,28.545,28.18,28.450001,28.101511,5458000.0,5458000.0,-0.12,-0.21,56.78333,"September 14, 18",-0.0021
2018-09-17,28.405001,28.424999,27.889999,27.975,27.632334,4906800.0,4906800.0,-0.86,-1.514,56.19333,"September 17, 18",-0.01514
2018-09-18,28.035,28.615,28.035,28.424999,28.076815,4651000.0,4651000.0,0.78,1.391,56.71667,"September 18, 18",0.01391
2018-09-19,28.440001,28.65,28.4,28.52,28.170656,3381400.0,3381400.0,0.16,0.281,57.04667,"September 19, 18",0.00281
2018-09-20,28.895,29.299999,28.885,29.184999,28.827507,5375400.0,5375400.0,0.58,1.004,58.24667,"September 20, 18",0.01004
2018-09-21,29.43,29.475,29.055,29.105,28.748487,5748600.0,5748600.0,-0.65,-1.104,58.42333,"September 21, 18",-0.01104
2018-09-24,28.915001,28.959999,28.620001,28.834999,28.481796,4410000.0,4410000.0,-0.16,-0.277,57.61,"September 24, 18",-0.00277
2018-09-25,28.965,29.0,28.655001,28.719999,28.368204,3462600.0,3462600.0,-0.49,-0.846,57.58333,"September 25, 18",-0.00846
2018-09-26,28.745001,29.15,28.315001,28.434999,28.105289,5690000.0,5690000.0,-0.62,-1.078,57.26667,"September 26, 18",-0.01078
2018-09-27,28.584999,29.030001,28.504999,28.665001,28.332623,4516200.0,4516200.0,0.16,0.28,57.46667,"September 27, 18",0.0028
2018-09-28,28.475,28.84,28.455,28.635,28.302967,5175800.0,5175800.0,0.32,0.562,57.28667,"September 28, 18",0.00562
2018-10-01,29.084999,29.325001,28.75,28.959999,28.624199,6911000.0,6911000.0,-0.25,-0.43,58.02333,"October 01, 18",-0.0043
2018-10-02,28.934999,29.16,28.799999,28.93,28.594547,4347200.0,4347200.0,-0.01,-0.017,57.92667,"October 02, 18",-0.00017
2018-10-03,29.25,29.41,28.844999,28.969999,28.634083,5443000.0,5443000.0,-0.56,-0.957,58.15,"October 03, 18",-0.00957
2018-10-04,28.799999,28.799999,27.735001,28.275,27.947142,11743200.0,11743200.0,-1.05,-1.823,56.54,"October 04, 18",-0.01823
2018-10-05,28.33,28.504999,27.32,27.825001,27.502361,11156200.0,11156200.0,-1.01,-1.783,55.76667,"October 05, 18",-0.01783
2018-10-08,27.559999,27.9,27.110001,27.780001,27.457886,10072200.0,10072200.0,0.44,0.798,55.19333,"October 08, 18",0.00798
2018-10-09,27.67,28.084999,27.475,27.67,27.349159,8689000.0,8689000.0,0.0,0.0,55.48667,"October 09, 18",0.0
2018-10-10,27.485001,27.495001,24.91,25.004999,24.715057,20092000.0,20092000.0,-4.96,-9.023,51.60667,"October 10, 18",-0.09023
2018-10-11,24.705,25.16,22.865,23.385,23.113844,35366400.0,35366400.0,-2.64,-5.343,47.60667,"October 11, 18",-0.05343
2018-10-12,24.545,24.615,23.4,24.33,24.047888,20832600.0,20832600.0,-0.43,-0.876,48.23,"October 12, 18",-0.00876
2018-10-15,24.209999,24.605,23.879999,23.92,23.642639,12021600.0,12021600.0,-0.58,-1.198,48.27,"October 15, 18",-0.01198
